SrcId,Seq,StartTime,LastTime,Dur,SrcStartTime,SrcLastTime,SrcDur,DstStartTime,DstLastTime,DstDur,SRange,Trans,Flgs,StdDev,SrcAddr,Dir,DstAddr,Proto,Sport,Dport,sCo,dCo,sTos,dTos,sDSb,dDSb,sTtl,dTtl,sHops,dHops,sIpId,dIpId,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,TotAppByte,SAppBytes,DAppBytes,Load,SrcLoad,DstLoad,Rate,SrcRate,DstRate,Loss,SrcLoss,DstLoss,pLoss,pSrcLoss,pDstLoss,sEnc,dEnc,SrcMac,DstMac,sMpls,dMpls,sVlan,dVlan,sVid,dVid,sVpri,dVpri,SIntPkt,DIntPkt,SIntPktAct,DIntPktAct,SIntPktIdl,DIntPktIdl,SIntPktMax,SIntPktMin,DIntPktMax,DIntPktMin,SIPActMax,SIPActMin,DIPActMax,DIPActMin,SIPIdlMax,SIPIdlMin,DIPIdlMax,DIPIdlMin,SrcJitter,DstJitter,SrcJitAct,DstJitAct,SrcJitIdl,DstJitIdl,State,dsPkts,ddPkts,dsBytes,ddBytes,pdsPkt,pddPkt,pdsByte,pddByte,srcUdata,dstUdata,(null),SrcWin,DstWin,JDelay,LDelay,Bins,Bin,SrcTCPBase,DstTCPBase,TcpRtt,SynAck,AckDat,Inode,sMaxPktSz,sMinPktSz,dMaxPktSz,dMinPktSz
0.0.0.0,0,2022/09/05 15:30:50.135726,2022/09/05 15:29:50.041267,60.094460,2022/09/05 15:29:50.041267,2022/09/05 15:30:50.135726,60.094460,2022/09/05 15:29:50.041267,2022/09/05 15:30:50.135726,60.094460,,,          ,,0,,649,man,0,1,,,,,,,,,,,,,620,620,0,11591144,58046,0,11591144,649,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:31:50.173685,2022/09/05 15:30:50.035598,60.138088,2022/09/05 15:30:50.035598,2022/09/05 15:31:50.173685,60.138088,2022/09/05 15:30:50.035598,2022/09/05 15:31:50.173685,60.138088,,,          ,,0,,697,man,0,1,,,,,,,,,,,,,597,597,0,11649104,51307,0,11649104,697,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:32:50.194907,2022/09/05 15:31:50.073557,60.121349,2022/09/05 15:31:50.073557,2022/09/05 15:32:50.194907,60.121349,2022/09/05 15:31:50.073557,2022/09/05 15:32:50.194907,60.121349,,,          ,,0,,742,man,0,1,,,,,,,,,,,,,596,596,0,11695872,53460,0,11695872,742,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:33:50.195512,2022/09/05 15:32:50.094768,60.100742,2022/09/05 15:32:50.094768,2022/09/05 15:33:50.195512,60.100742,2022/09/05 15:32:50.094768,2022/09/05 15:33:50.195512,60.100742,,,          ,,0,,771,man,0,1,,,,,,,,,,,,,528,528,0,11727536,46963,0,11727536,771,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:34:50.129339,2022/09/05 15:33:50.095371,60.033970,2022/09/05 15:33:50.095371,2022/09/05 15:34:50.129339,60.033970,2022/09/05 15:33:50.095371,2022/09/05 15:34:50.129339,60.033970,,,          ,,0,,804,man,0,1,,,,,,,,,,,,,561,561,0,11763584,52967,0,11763584,804,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:35:50.199115,2022/09/05 15:34:50.029233,60.169884,2022/09/05 15:34:50.029233,2022/09/05 15:35:50.199115,60.169884,2022/09/05 15:34:50.029233,2022/09/05 15:35:50.199115,60.169884,,,          ,,0,,835,man,0,1,,,,,,,,,,,,,526,526,0,11798656,48380,0,11798656,835,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:36:50.134646,2022/09/05 15:35:50.098987,60.035660,2022/09/05 15:35:50.098987,2022/09/05 15:36:50.134646,60.035660,2022/09/05 15:35:50.098987,2022/09/05 15:36:50.134646,60.035660,,,          ,,0,,886,man,0,1,,,,,,,,,,,,,565,565,0,11853852,51863,0,11853852,886,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:37:50.179791,2022/09/05 15:36:50.034505,60.145287,2022/09/05 15:36:50.034505,2022/09/05 15:37:50.179791,60.145287,2022/09/05 15:36:50.034505,2022/09/05 15:37:50.179791,60.145287,,,          ,,0,,919,man,0,1,,,,,,,,,,,,,525,525,0,11889412,45977,0,11889412,919,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:38:50.137100,2022/09/05 15:37:50.079647,60.057453,2022/09/05 15:37:50.079647,2022/09/05 15:38:50.137100,60.057453,2022/09/05 15:37:50.079647,2022/09/05 15:38:50.137100,60.057453,,,          ,,0,,958,man,0,1,,,,,,,,,,,,,574,574,0,11931548,52941,0,11931548,958,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:39:50.163472,2022/09/05 15:38:50.036970,60.126503,2022/09/05 15:38:50.036970,2022/09/05 15:39:50.163472,60.126503,2022/09/05 15:38:50.036970,2022/09/05 15:39:50.163472,60.126503,,,          ,,0,,992,man,0,1,,,,,,,,,,,,,601,601,0,11967596,52459,0,11967596,992,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:40:50.193173,2022/09/05 15:39:50.063344,60.129829,2022/09/05 15:39:50.063344,2022/09/05 15:40:50.193173,60.129829,2022/09/05 15:39:50.063344,2022/09/05 15:40:50.193173,60.129829,,,          ,,0,,1032,man,0,1,,,,,,,,,,,,,553,553,0,12011436,48868,0,12011436,1032,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:41:50.178214,2022/09/05 15:40:50.093056,60.085159,2022/09/05 15:40:50.093056,2022/09/05 15:41:50.178214,60.085159,2022/09/05 15:40:50.093056,2022/09/05 15:41:50.178214,60.085159,,,          ,,0,,1060,man,0,1,,,,,,,,,,,,,516,516,0,12043340,46881,0,12043340,1060,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:42:50.149278,2022/09/05 15:41:50.062508,60.086769,2022/09/05 15:41:50.062508,2022/09/05 15:42:50.149278,60.086769,2022/09/05 15:41:50.062508,2022/09/05 15:42:50.149278,60.086769,,,          ,,0,,1095,man,0,1,,,,,,,,,,,,,542,542,0,12082308,50453,0,12082308,1095,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:43:50.160602,2022/09/05 15:42:50.049168,60.111435,2022/09/05 15:42:50.049168,2022/09/05 15:43:50.160602,60.111435,2022/09/05 15:42:50.049168,2022/09/05 15:43:50.160602,60.111435,,,          ,,0,,1135,man,0,1,,,,,,,,,,,,,541,541,0,12124932,49531,0,12124932,1135,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:44:50.151253,2022/09/05 15:43:50.060479,60.090775,2022/09/05 15:43:50.060479,2022/09/05 15:44:50.151253,60.090775,2022/09/05 15:43:50.060479,2022/09/05 15:44:50.151253,60.090775,,,          ,,0,,1169,man,0,1,,,,,,,,,,,,,538,538,0,12163412,49333,0,12163412,1169,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:45:50.167824,2022/09/05 15:44:50.046393,60.121429,2022/09/05 15:44:50.046393,2022/09/05 15:45:50.167824,60.121429,2022/09/05 15:44:50.046393,2022/09/05 15:45:50.167824,60.121429,,,          ,,0,,1199,man,0,1,,,,,,,,,,,,,508,508,0,12195076,46599,0,12195076,1199,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:46:50.164182,2022/09/05 15:45:50.067675,60.096508,2022/09/05 15:45:50.067675,2022/09/05 15:46:50.164182,60.096508,2022/09/05 15:45:50.067675,2022/09/05 15:46:50.164182,60.096508,,,          ,,0,,1241,man,0,1,,,,,,,,,,,,,597,597,0,12241108,54380,0,12241108,1241,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:47:50.103473,2022/09/05 15:46:50.064056,60.039417,2022/09/05 15:46:50.064056,2022/09/05 15:47:50.103473,60.039417,2022/09/05 15:46:50.064056,2022/09/05 15:47:50.103473,60.039417,,,          ,,0,,1274,man,0,1,,,,,,,,,,,,,595,595,0,12276668,53655,0,12276668,1274,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:48:50.179427,2022/09/05 15:47:50.003330,60.176098,2022/09/05 15:47:50.003330,2022/09/05 15:48:50.179427,60.176098,2022/09/05 15:47:50.003330,2022/09/05 15:48:50.179427,60.176098,,,          ,,0,,1305,man,0,1,,,,,,,,,,,,,542,542,0,12308820,49641,0,12308820,1305,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:49:50.105204,2022/09/05 15:48:50.079262,60.025944,2022/09/05 15:48:50.079262,2022/09/05 15:49:50.105204,60.025944,2022/09/05 15:48:50.079262,2022/09/05 15:49:50.105204,60.025944,,,          ,,0,,1352,man,0,1,,,,,,,,,,,,,558,558,0,12362156,51762,0,12362156,1352,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:50:50.143622,2022/09/05 15:49:50.005084,60.138538,2022/09/05 15:49:50.005084,2022/09/05 15:50:50.143622,60.138538,2022/09/05 15:49:50.005084,2022/09/05 15:50:50.143622,60.138538,,,          ,,0,,1386,man,0,1,,,,,,,,,,,,,509,509,0,12398204,46887,0,12398204,1386,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:51:50.167327,2022/09/05 15:50:50.043492,60.123837,2022/09/05 15:50:50.043492,2022/09/05 15:51:50.167327,60.123837,2022/09/05 15:50:50.043492,2022/09/05 15:51:50.167327,60.123837,,,          ,,0,,1428,man,0,1,,,,,,,,,,,,,583,583,0,12447884,52964,0,12447884,1428,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:52:50.188946,2022/09/05 15:51:50.067191,60.121754,2022/09/05 15:51:50.067191,2022/09/05 15:52:50.188946,60.121754,2022/09/05 15:51:50.067191,2022/09/05 15:52:50.188946,60.121754,,,          ,,0,,1454,man,0,1,,,,,,,,,,,,,525,525,0,12473948,48605,0,12473948,1454,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:53:50.169737,2022/09/05 15:52:50.088808,60.080929,2022/09/05 15:52:50.088808,2022/09/05 15:53:50.169737,60.080929,2022/09/05 15:52:50.088808,2022/09/05 15:53:50.169737,60.080929,,,          ,,0,,1489,man,0,1,,,,,,,,,,,,,552,552,0,12510484,50196,0,12510484,1489,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:54:50.129244,2022/09/05 15:53:50.069607,60.059635,2022/09/05 15:53:50.069607,2022/09/05 15:54:50.129244,60.059635,2022/09/05 15:53:50.069607,2022/09/05 15:54:50.129244,60.059635,,,          ,,0,,1525,man,0,1,,,,,,,,,,,,,587,587,0,12549940,54090,0,12549940,1525,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
0.0.0.0,0,2022/09/05 15:55:50.121693,2022/09/05 15:54:50.029121,60.092571,2022/09/05 15:54:50.029121,2022/09/05 15:55:50.121693,60.092571,2022/09/05 15:54:50.029121,2022/09/05 15:55:50.121693,60.092571,,,          ,,0,,1555,man,0,1,,,,,,,,,,,,,565,565,0,12582820,49661,0,12582820,1555,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,,,,,
